text,category
"@JuttaBommer2 @tthms_ @Alice_Weidel Die braunen Trollfabriken laufen gerade heiß. Pseudo Accounts mit 3 Followern erklären einem plötzlich, dass die AfD ein Programm hat, das den Namen verdient und die Umvolkung unmittelbar bevorsteht. Langweilig, oder?",0
@FalkoTubel @Walnusskipferl @OFFICIAL_PEGIDA Hmm... Dann ist die Umvolkung wohl schon vor der Unterzeichnung des Migrationspaktes im Dezember abgeschlossen? 😜,0
"@ChrisStoecker Fragen Sie mal @Yascha_Mounk bezüglich Migration und Demografie und dann überlegen Sie sich noch einmal, ob die ethnische ""Umvolkung"" Europas stattfindet oder nicht und was das im großen, historischen Maßstab für eine Bedeutung haben wird.",0
"@ER_Bayern Und da haben die immer Angst vor Umvolkung, das ist viel schlimmer, das scheint ein galoppierender Genozid am braunen Volk zu sein. #muc2710",0
"@Ralf_Stegner @tsghessen @hessenSPD Herr Stegner, für alle Mißstände sind Sie mitverantwortlich. Hinzu kommt noch die Umvolkung und Islamisierung durch die unsägliche Massenmigration auf Kosten der deutschen Steuerzahler. Irgendwann werden Sie vor dem Richter stehen und um Gnade betteln.",1
"@Andrea13662 @Erika_Muller123 @MalteKaufmann Ach ja. Wer der #Umvolkung anheim fällt. Da passt das Ganze natürlich.

Aber von niemandem, dieser Nutznießer von Verbrechen, kommt ein tröstliches Wort an die Opfer, wie Sie so richtig sagten. https://t.co/2NnEM7krVD",1
"Merkel-PK übersetzt&amp;zusammengefasst

""Meine Arbeit hier ist getan. Die Umvolkung hat den demographischen  Point of no return praktisch bereits erreicht, und Ende Jahr besiegeln wir das ganze dann noch mit dem UNO-Migrationspakt. Ich bin dann mal weg.""",1
"Kommentar zur #hessenwahl2018 
Die Mutter aller Probleme wird nicht mehr benannt.‼️
Statement von @ainyrockstar 👍
Leider scheinen die Medien genau dies so verabredet zu haben, damit Merkel in Ruhe weiter an der Umvolkung arbeiten kann!
#ARD #ZDF #MSM ⁉️

https://t.co/hZJjwrO76Q",1
"@marazico_too @sachmaso @christian_kott @sarfeld @christiansoeder @DeppendorfU ...in ihren Heimatländern mehr haben) - dann brauchen Sie keine Verschwörunstheorie oder Einzelperson, um die faktische Grundlage für den polemisch zugespitzten Begriff ""Umvolkung"" zu erkennen. Frankfurt ist die erdte deut. Stadt, die mit 51,6% eine migrantische ...",0
"@rolandnbg @ER_Bayern So macht die Paranoia vor der angeblichen ""Umvolkung"" endlich mal Sinn - die paar Braunen haben einfach Sorge, dass man ihnen ihr menschenverachtendes Gedankengut austreibt, wenn sie auf zu viele vernünftige Menschen treffen.
Na, an der Umvolkung bin ich doch gern beteiligt. ;-)",0
"@EpochTimesDE Mein Gott, ist diese Frau naiv (oder durch und durch verlogen?) „#Fluchtursachen bekämpfen“ – Die Zauberformel einer heuchlerischen Politik #AlexanderMeschnig #JFB #Masseneinwanderung #Massenmigration #Umvolkung #Selbstzerstörung #YouthBulge https://t.co/hwSEyJjGDv",1
"@faznet @cducsubt @Die_Gruenen Der zionistische Beobachter trommelt bis zur letzten Minute für den grün lackierten Bolschewisten!
#Klimafaschismus #LtwHE #Umvolkung",1
@HugoMuellerVogg @AfD #FakeNews #FakeNewsMedia #Mockingbirdmedia #Antideutsche #Umvolkung #Antiwhites #WhiteGenocide #AfD #ltwhe18 #LtwHe2018 #LtwHessen #QAnon https://t.co/4pnkfj9pn5,1
"@Menschaffe Ich wählte sie zweimal, weil ich in ihr die Reißleine sehe, den letzten Strohhalm, die Invasion/Umvolkung noch abzuwenden bzw. zu begrenzen (hat ja schon begonnen). Die einzige Partei, die dahingehend voll meine Ansicht vertritt. Und ich halte dieses Problem für das dringlichste.",1
"Augen zu und weiter so, sie wollen die Umvolkung um jeden Preis. https://t.co/smzLmStqG3",1
"Warum glauben einige Leute, dass ein System, welches nicht in der Lage ist ein Steuersystem zu reformieren oder auch nur Flughäfen zu bauen, andererseits in der Lage sein soll so etwas wie eine „Umvolkung“ organisieren? #HirnZurFaustGeballt 🧠",0
"...das kann man ""schlüssig"" erklären: ansonsten würde das Ziel der ""Umvolkung"" + die Zerstörung unseres Landes + unsrere Kultur, sowie de gezielten Islamierung des Landes nicht erreicht werden. https://t.co/wnqJ2GkjVP",1
@hannesleitlein @wanner_fabio #FakeNews #FakeNewsMedia #Mockingbirdmedia #FakeChristian #Antideutsche #Umvolkung #Antiwhites #WhiteGenocide #AfD #ltwhe18 #LtwHe2018 #LtwHessen #QAnon https://t.co/Rqb0BkJqqt,1
"Von wegen reiches Land, das normale DEUTSCHE VOLK wird zwangsenteignet so das es sich gegen die Umvolkung und Islamisierung nicht mehr wehren kann! Und die Reichen machen dann samt ihren Millionen und Milliarden rechtzeitig ""die Mücke""!",1
"@verusoss1 Jede Aussage von schuldigen Politikern wie dem da oder Staatsfunk wie Medien ist EHRVERLETZUNG der deutschen Opfer DEREN UMVOLKUNG mit Barbaren aus der Hölle! Darum, Ihr DRECKSÄCKE: HALTET EURE VERLOGENE UND SCHULDIGE HEUCHLERFRESSE und redet über Gefahr von rechts",1
"#Hessenwahl: 
Wer heute wählen geht und #Grüne oder Altparteien wählt, muss wissen, dass die Umvolkung Deutschlands ungehindert weiter vorangetrieben wird und natürlich wird die Gewalt nicht sinken, sie wir weiter steigern...!

https://t.co/7jQg3mnI2A",1
"@Harald70199 @Synelly HESSEN:
WER MERKEL WÄHLT, WÄHLT GEWALT, TOD, UMVOLKUNG, VERGEWALTIGUNG, EINGESCHLEPPTE KRANKHEITEN...!!!

MERKEL MUSS ENDLICH ENTFERNT UND VERURTEILT WERDEN!!!

#afdwirkt
#afdwählen",1
"@GloriasSecrets Die Leute, die meinen alles am besten zu wissen, weil sie durchschaut haben, dass #Merkel die Presse manipuliert, um ungestört ihren Masterplan der #Islamisierung und #Umvolkung umsetzen zu können 😄 Ein sachlicher Austausch ist da immer etwas schwierig 🤔",0
#FFD365 Deutscher Vorsitz bei der Umvolkung – Das Bundesinnenministerium - https://t.co/LSjTddiQk0,1
"Bis zu 15 Araber vergewaltigen Mädchen: Grüne demonstrieren gegen rechts
WER HEUTE #GRÜNE WÄHLT, WÄHLT WEITERES CHAOS &amp; WEITERE UMVOLKUNG inkl. MEHR GEWALTTATEN...
#hessenwahl2018 
#NieWiederGrüne

https://t.co/7jQg3mnI2A",1
"Heute am Strand nen Typen mit ""15 Jahre Freiwild"" Shirt gesehen. Hab mich gefragt was der hier will. Damit unterstützt er doch sicher den islamischen Terror und die Umvolkung Europas.
Urlaub im Sauerland zum Kartoffeln futtern wäre doch viel mehr im Sinne von den Typen.",0
"@krippmarie @ellibisathide SUPER...und wir zahlen die Umvolkung dieser Schabracke auch noch!!

#AfDwirkt 
#afdwählen",1
"Die Einen nennen es ""Umvolkung"",
die Anderen
UN Migrations Pakt!",1
"Grüne der größte feind aller deutschen.
Grüne wollen Fahrverbote, 5€/l Sprit,
hohe Strompreise, Kinderficker sind willkommen (weil Pädophile  verstehen viele nicht) , Rauschgiftkonsumenten, Umvolkung, Terroristen und Messerstecher, Vergewaltiger sind ok?? https://t.co/3XALyz6SUh",1
"@manlymanni Die linken NPCs werden wieder gespawnt, um ihren programmierten Hass für Deutsche &amp; die Vergewaltigung einer Deutschen zu zelebrieren. Das Programm sieht vor, jeden Akt des Widerstandes der Deutschen gegen ihre Umvolkung als „Hass“ zu identifizieren und dagegen zu kämpfen. So süß https://t.co/Z5G8rOwXsQ",1
"@RT_Deutsch  you make my day😂😂 😂
""Das Spiel der #USA in #Eurasien ist aus: #Brzeziński's ""Schachbrett""wird zusammengeklappt""

&amp; eure #Flüchtlinge - #Proxy- #Soldaten, nehmt ihr wieder mit? 🤔

#replacementmigration #Umvolkung #fakerefugees #eurabia 

https://t.co/mKhiaSp6KV",1
"Das einzige was letztendlich auf der Strecke bleiben wird ist Deutschland wie es einmal war. Die Weichen auf Umvolkung sind gestellt, der Wähler hat es heute bestätigt und die Medien feiern es. https://t.co/9crtjYNam4",1
@GeraldGrosz Der von Merkel angerichtete Schaden ist unermesslich. Am schlimmsten ist die Umvolkung. Deren Wucht zeigt sich erst in 20 bis 30 Jahren.,1
"@migrationspakt Lieber ein vernünftiges #Einwanderungsgesetz !!!
 
KEINE Vermischung/Gleichstellung von #Asyl und #Migration!!!
 
Keine #Aushöhlung unseres #Grundgesetz es!!!!

#migrationspaktstoppen 
 
KEIN/E #Umvolkung #Resettlement oder #Replacement",1
"Die Regierungsparteien CDU, CSU und SPD wollen Masseneinwanderung verstärken.  https://t.co/wlpLxX8P4u  #Migrationspakt #Umvolkung https://t.co/0GvzFensGs",1
#FFD365 Deutscher Vorsitz bei der Umvolkung – Das Bundesinnenministerium - https://t.co/LSjTddiQk0,1
"@AliCologne Ne, das geschieht doch bewusst wegen der Umvolkung und De-Kulturisierung unseres schönen Landes.",1
"@satirekompromi1 @DirkStamer @BBacterioO Gilt aber auch für „Massenmigration“, „Umvolkung“, „Islamisierung“, „Flüchtlingskrise“, „Goldstücke“ etc...",0
@schmidja2017 @tagesschau Nein. Das ist alles Teil der #Umvolkung!,1
"Mir ist es SCHEIßEGAL, wie eine Partei sich darstellt.
Was für Politik die macht und machen will,das interessiert mich.
Die #Grünen machen #Umvolkung, wie die anderen der #Blockpartei #cducsuspdfdpgrünelinke . Deshalb ist es ja die Blockpartei.
#annewill #ard",1
"@Andy_Duphresne @SPIEGELONLINE @ChrisStoecker Na, wo habe ich denn diese Aussagen gemacht?

""Du kannst nicht denken“, „ich bin erleuchtet“, „Du bist dumm“,  „Umvolkung“, „Weltverschwörung“, „Notwehr“, „letzte Chance fürs deutsche  Volk (TM)“

Oder hast Du Dir hier etwas eine Strohmann-Argumentation aufgebaut? Armer #NPC.... https://t.co/XBnQcIBPx8",0
"""""""Denkt daran,die #BRD will den #Bürgerkrieg, sie will die #Umvolkung! Sie will durch ihren #Parteien das IHR aufeinander losgeht ++ Lasst euch nicht beirren und haltet zusammmen, egal welche Farbe oder politischen. Richtung ihr favorisiert, sie lügen euch ALLE an!""""
Bild laden",0
"@Cartmenser Ich wüsste auch nicht inwiefern sich diese Panikmache von der Rufen unterscheidet die Leute vor Umvolkung und Islamisierung ""warnen""  und ich jetzt nicht einfach mit einer Statistik kommen kann warum es eher unwahrscheinlich ist, das man als Frau in der Nacht überfallen wird.",0
@JoanaCotar Umvolkung.,0
@helllud123 @tagesschau Ach Angst vor angeblich drohender  Umvolkung? Mal in die Statistik geschaut?  Früher hieß das Paranoia,0
@SPIEGELONLINE Richtig so. Schluss mit der Umvolkung.,1
"@Michaimpress @ainyrockstar Umvolkung? Wer von sowas spricht, muß schon nen gewaltigen Sprung in der Schüssel haben - über 90% der Bevölkerung wollen nichts mit Rechtsextremen wie #AfD zu tun haben - warum sollte auch von Leuten berichtet werden, die nicht mehr ganz dicht sind ? #hessenwahl2018",0
"Vielleicht darf ich kurz auf etwas hinweisen.

https://t.co/JcS31iD6Qy

Liebe #AfD-eppen und Lästern im Herzen,

Worte eignen sich nicht als Versteck; Worte entlarven. [D.A. Wien]",0
"Frage an die GRÜNEN: Was nützt DEUTSCHLAND UND DEN DEUTSCHEN noch saubere Luft, wenn UNSER HEIMATLAND durch Umvolkung, Islamisierung, Gewalt und Terror verloren ist?",1
"Merkel zieht die Reißleine via @welt
#Merkel ⁦@cducsubt⁩ will Parteivorsitz und Kanzleramt abgeben.
Tolle Wurst.
Dann kommt sie teilweise aus der Schußlinie und wird sich mit all‘ ihrer verbliebenen Kraft der #Umvolkung widmen können.
Gute Nacht 🇩🇪 https://t.co/wWkW8Za7Wk",1
"@Lancea_Berlin Wer von Umvolkung faselt, stellt keine Fragen.",0
"@jreichelt @BILD Und? Wer diese ""Politik"" der #Umvolkung anführt, ist doch vollkommen egal. Wie wär's z. B., wenn die #cdu @_A_K_K_ @CDU @cducsubt als Beweis für die Fehler den #unmigrationspakt nicht unterschreiben würde? @AfD @Alice_Weidel @Beatrix_vStorch @GuidoReil",1
"Wer ist ""wir""? - Jedenfalls, das Kartell, das ja immer von ""wir"" spricht, die sagen auf jeden Fall brauchen ""wir"" möglichst viele Illegale, zum Zwecke der Umvolkung und Zerstörung Deutschland, dessen indigenen Volkes und Kultur - und gerne auch auf Staatskosten für immer. https://t.co/VBMiPd0BIj",1
@thom2805 @tagesschau #Umvolkung,0
Was die USA jetzt brauchen: mehr Hetze.Weder dort noch sonstwo gibt es eine Invasion oder Bevölkerungsaustausch. Alles Angst. https://t.co/gcqIKjgBMl,0
"""Bevölkerungsaustausch""; ""Oligarchen im Bundestag""; ""Messermigration""; ""Lügenpresse"".

Die #AfD besteht aus Verschwörungstheoretikern, die jedes Jahr Millionen an Steuergeldern kassieren.",0
"@ichbinschoener @HB_Wusngnupf Für den Herren, bei Marianne auf dem Foto zu sehen, kommt jetzt ohnehin jede Hilfe zu spät. Er hatte unfreiwillig beim Bevölkerungsaustausch Programm mitgemacht und tritt jetzt sein neues Leben in Pakistan an. Für ihn haben wir diesen freundlichen Herren im Austausch bekommen. https://t.co/ZPnTLSd1eu",0
@ArminBernsee @_tillwe_ Bevölkerungsaustausch? https://t.co/W86OgJFGnA,0
@PamelaCostaric1 Aber das tut sie doch. Die neue Bevölkerung. Wir finanzieren diesen Bevölkerungsaustausch nur,1
"Man muss nicht FÜR den #Migrationspakt sein. Aber man muss ihn als das diskutieren, was er ist. Eine Absichtserklärung zu intern. Zusammenarbeit bei der Migration. Kein teuflischer Pakt zum ""Bevölkerungsaustausch"". Kurz und Strache haben es versäumt, diese Linie zu ziehen. (8/8)",0
"@DKNachrichten Sein Handeln ist lange geplant. Die #BuReg will trotzdem dem Despoten #Erdogan zu einer besseren Wirtschaftslage verhelfen. ""Mit der Ansiedlung arabischer Flüchtlinge an der Südgrenze der Türkei verfolgt Erdogan ein strategisches Ziel."" (WELT, 20.06.2018)
https://t.co/AD39Cl7ctM",1
Dobro si preberite in vedeli boste kaj želi Slovenija podpisati kakor pod deklaracijo o migrantih in njihovo povsem odprto in prosto pot v Evropo? https://t.co/5LG1M5z64o,0
"@helllud123 @TinaHassel Glaubt ihr ernsthaft an diesen Afd Jargon mit dem ""Bevölkerungsaustausch""?",0
"@DarthKruemel @PortalAlemania @maria_fiedler @Tagesspiegel @paul_starzmann Nicht nur das, in ihrem Link wird explezit von ""Bevölkerungsaustausch"" gesprochen. Die ""spanische Firma"" verbreitet rechtsextreme Verschwörungstheorien.",0
"@paul_starzmann @maria_fiedler @Tagesspiegel Der Un-Migrationspakt zementiert die Unterdrückung der Völker Europas und deren mittelfristigen Abschaffung. 
#Bevölkerungsaustausch mittels #Un-#Migrationspakt. https://t.co/uaS7OgaAe2",1
"... der AfD- Crowd nicht weniger als die lokale Umsetzung eines Masterplans mit dem Ziel „Bevölkerungsaustausch“. Selbst wenn unter einem CDU-Chef Friedrich Merz nun eine 180-Grad-Wende bzgl. Flüchtlinge käme, würde das am Verschwörungsfaible der AfD nichts ändern. ...",0
Wann ist der Bevölkerungsaustausch aller Bürger durch Verschwörungstheoretiker eigentlich abgeschlossen?,0
"🤔 Kann man das Bevölkerungsaustausch nennen? 😉

. https://t.co/QbaKRaaTYd",1
"@Alice_Weidel …wenn 🇩🇪 unterzeichnet, wäre das ein tatsächlicher Grund in letzter Instanz nach 🇦🇹, das zur Besinnung gekommen ist, auszuwandern, auch wenn es das eigentliche Ziel u. der Wunsch der Strippenzieher ist, den Bevölkerungsaustausch m. dieser Nötigung sogar noch zu beschleunigen. 😫",1
"#AfD MdB in #Bremen: ""Wegen der Hausordnung wollte Jongen dann auch nicht sagen, wer denn nun die „kulturhegemonialen Eliten“ seien, welche den Bevölkerungsaustausch „gezielt steuerten“.."" https://t.co/DiB0nYknfL
#NoAfD #Bundestag",0
"»Was die USA jetzt brauchen: mehr Hetze. Weder dort noch sonst wo gibt es eine Invasion oder Bevölkerungsaustausch. Alles Angst« (Nils Minkmar, 29.10.2018).

https://t.co/x6FtthLBpK",1
@skaeptisch Die Grenzen sind fließend. Akzeptabel sind Weiße nur als liberals. Jeder Nichtweiße gilt als natürlicher politisch-korrekter Demokratenwähler. Das Ersetzen der Repräsentanten soll über den Bevölkerungsaustausch wie von selbst geschehen.,1
#Migrationspakt #Flüchtlinge #Bevölkerungsaustausch https://t.co/eDDejngTt5,1
"11:40 Rahn zum Begriff ""Bevölkerungsaustausch"": ""Das ist ja nicht ganz unberechtigt. Ob man den Terminus benutzen muss oder nicht, Fakt ist, wir haben eine völlig unkontrollierte Zuwanderung, und das wird noch schlimmer."" #ltwhe #hrWAHL",1
"@BlondJedi @vonzainach es ist der Hooton Plan, Bevölkerungsaustausch, die mächtig Reichen wollen ein neues Europa..durchmischt mit Vollpfosten, Allah hörig.und primitiven Europäern.,.",1
Nein zu Masseneinwanderung und Bevölkerungsaustausch durch UNO- u. EU-Pakte https://t.co/fXwlc2PX07,1
Vom Bevölkerungsaustausch https://t.co/1JKwMpME0H,1
"@LineBer98 @Salzmine1 Es geht zum einen um die Kompatibilität zwischen verschiedenen Kulturen und dann um Zeit und Quantität der Einwanderer. Derzeit hat Deutschland in so kurzer Zeit eine so massive Welle Kulturfremder aufgenommen, dass ein Bevölkerungsaustausch bevorsteht. Das ist ein Problem.",1
"@legemecum Schon klar, aber im Artikel ist gerade vom erwarteten Bevölkerungsaustausch nicht die Rede. Ich hatte sowas mit Hinweis auf den caravan erwartet.",0
Vereinte Nationen fordern Bevölkerungsaustausch von Deutschland https://t.co/GXKOC4kgyN via @news-for-friends.de,1
Gott sei Dank kommt ja nun bald der Bevölkerungsaustausch. Ich kann’s schon nicht mehr erwarten. Schampus steht jedenfalls mal bereit.,0
"Ne za množično priseljevanje in izmenjavo prebivalstva preko UNO u.  dogovorov EU...Dejstvo  je, da je samo sporazum iz Marakeša, Marrakeshova politična  deklaracija, še ena odprla vrata za množično priseljevanje iz Afrike v  Evropo. https://t.co/fSSAteQiWl https://t.co/IaxaF4OfZm",0
"@helllud123 @TinaHassel Wer von einem ""geplanten Bevölkerungsaustausch"" spricht soll vielleicht den Aluhut mal abnehmen.",0
"Die Masseneinwanderung und ""Großer Austausch"" treffen immer zuerst die Schwächsten in der Gesellschaft und opfert diese freiwillig für ein ""Experiment"", welches vom konservativen Lager immer noch nicht radikal genug abgelehnt wird. #münchen #Rotherham #Telford #Afghanen",1
"@TiloHensel @Daimler @lukizzl @DigitalLife_DAI @TeJeSp @tzinderella @MVujnovic @achimbrueck @Schiri @GoedelLaura Bin großer Fan, ihr macht einen Riesen-Job😎! Freue mich immer auf den Austausch und die Interaktion mit euch👍!",0
"@BlondJedi @CDU Das wäre sicher eine Möglichkeit, aber sie werden es nicht tun, dazu müsste ein großer Austausch in der Führungsebene der #CDU stattfinden.",0
NTV Ticker: Begriffe Umvolkung und Überfremdung tabu,1
"Wörter wie ""Überfremdung, Umvolkung, Volkstod, Umerziehung"" rufen Verfassungsschutz auf den Plan! Frage: ist eine Umvolkung eigentlich verfassungskonform - oder nur, es zu sagen?🙃

WELT: Vorsicht bei „Umvolkung“ – Internes Gutachten warnt AfD-Politiker.
https://t.co/SUQTFCBj37",1
"Wer nach mehr Asylanten für Deutschland schreit,wie z.b. die Grünen,Linken ,betreiben schleichend eine Umvolkung in Deutschland.",1
"Wenn jedes Jahr 200.00 qualifizierte Deutsche das Land verlassen und gleichzeitig 200.000 Problemfälle ins Land kommen, kann man durchaus von Umvolkung sprechen. Diese Entwicklung auf 20 Jhre hochgerechnet zeigt, in welche Richtung es geht. Ich nenne es Balkanisierung.",1
